City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
280,Nynashamn,SE,2022-03-23 21:58:02,58.9034,17.9479,42.12,74,2,9.13
281,Pekalongan,ID,2022-03-23 21:58:02,-6.8886,109.6753,78.01,85,100,3.65
282,Haines Junction,CA,2022-03-23 21:58:03,60.7522,-137.5108,35.55,60,87,3.44
283,Prince Rupert,CA,2022-03-23 21:58:03,54.3161,-130.3201,46.49,66,75,14.97
284,Nassau,US,2022-03-23 21:58:03,40.7507,-73.5829,44.06,59,100,5.01
285,Port Lincoln,AU,2022-03-23 21:58:04,-34.7333,135.8667,60.4,69,2,7.36
286,Churachandpur,IN,2022-03-23 21:58:04,24.3333,93.6667,60.58,65,52,1.68
287,Honiara,SB,2022-03-23 21:55:13,-9.4333,159.95,80.13,82,91,1.83
288,Ayan,RU,2022-03-23 21:58:04,56.45,138.1667,12.13,85,4,6.31
289,Ust-Tsilma,RU,2022-03-23 21:58:05,65.441,52.1498,17.49,92,99,7.18
290,Longyearbyen,SJ,2022-03-23 21:58:05,78.2186,15.6401,-2.36,65,20,11.5
291,Humaita,BR,2022-03-23 21:58:06,-7.5061,-63.0208,78.87,94,100,1.39
292,Buraydah,SA,2022-03-23 21:58:06,26.326,43.975,73.85,15,36,10.96
293,Saint-Pierre,RE,2022-03-23 21:58:07,-21.3393,55.4781,77.92,83,0,2.3
294,Buzmeyin,TM,2022-03-23 21:58:07,38.0507,58.2056,42.53,81,100,4.61
295,Sherbrooke,CA,2022-03-23 21:55:48,45.4001,-71.8991,43.38,38,20,3.44
296,Haizhou,CN,2022-03-23 21:58:08,34.5817,119.1289,42.3,94,0,6.96
297,Ponta Do Sol,PT,2022-03-23 21:58:08,32.6667,-17.1,60.06,70,27,11.52
298,Golubitskaya,RU,2022-03-23 21:58:09,45.3222,37.2822,37.81,61,24,19.06
299,San Borja,BO,2022-03-23 21:58:09,-14.8167,-66.85,79.5,90,88,3.47
300,Faanui,PF,2022-03-23 21:58:10,-16.4833,-151.75,80.82,73,99,9.98
301,Kampong Cham,KH,2022-03-23 21:58:10,11.9934,105.4635,80.04,79,98,5.82
302,Sept-Iles,CA,2022-03-23 21:56:02,50.2001,-66.3821,39.72,46,0,12.66
303,Port Hedland,AU,2022-03-23 21:58:06,-20.3167,118.5667,86.05,84,98,4.61
304,Kavaratti,IN,2022-03-23 21:58:11,10.5669,72.642,82.72,67,27,4.68
305,Manokwari,ID,2022-03-23 21:58:11,-0.8667,134.0833,78.3,85,100,2.55
306,Ketchikan,US,2022-03-23 21:53:57,55.3422,-131.6461,42.78,87,100,8.25
307,Nome,US,2022-03-23 21:58:12,64.5011,-165.4064,19.17,53,0,12.62
308,Hirara,JP,2022-03-23 21:58:12,24.8,125.2833,66.47,77,75,9.22
309,Poum,NC,2022-03-23 21:58:12,-20.2333,164.0167,79.43,76,80,4.99
310,Port Keats,AU,2022-03-23 21:58:13,-14.25,129.55,77.43,91,98,5.82
311,Norrtalje,SE,2022-03-23 21:58:13,59.758,18.705,40.35,77,1,5.44
312,Gat,IL,2022-03-23 21:55:04,31.61,34.7642,50.68,100,87,5.66
313,Bambanglipuro,ID,2022-03-23 21:58:14,-7.95,110.2833,76.57,91,100,0.47
314,Severo-Yeniseyskiy,RU,2022-03-23 21:58:14,60.3725,93.0408,1.47,99,98,3.8
315,Thio,NC,2022-03-23 21:58:15,-21.6167,166.2167,78.76,75,97,8.14
316,Palestine,PS,2022-03-23 21:58:15,31.9216,35.2033,42.22,86,70,10.2
317,Durham,US,2022-03-23 21:55:50,36.0335,-78.8664,72.36,87,100,1.99
318,San Carlos De Bariloche,AR,2022-03-23 21:54:27,-41.1456,-71.3082,47.95,46,75,18.41
319,Waingapu,ID,2022-03-23 21:58:16,-9.6567,120.2641,77.76,81,100,3.13
320,Carbonia,IT,2022-03-23 21:55:48,39.1672,8.5222,49.01,81,74,8.43
321,Sisimiut,GL,2022-03-23 21:58:16,66.9395,-53.6735,0.32,79,7,8.99
322,Shahreza,IR,2022-03-23 21:58:17,32.0339,51.8794,54.16,34,0,4.09
323,Bombay,IN,2022-03-23 21:59:06,19.0144,72.8479,84.18,54,40,5.75
324,La Ronge,CA,2022-03-23 21:59:18,55.1001,-105.2842,55.62,26,75,12.66
325,Huilong,CN,2022-03-23 21:59:18,31.8111,121.655,43.93,78,0,10.0
326,Pennagaram,IN,2022-03-23 21:59:18,12.1333,77.9,76.08,72,25,1.05
327,Kropotkin,RU,2022-03-23 21:59:19,45.4375,40.5756,34.56,62,20,16.55
328,Skvyra,UA,2022-03-23 21:59:19,49.7318,29.6657,44.65,63,16,6.73
329,Telemaco Borba,BR,2022-03-23 21:59:20,-24.3239,-50.6156,66.83,92,80,2.55
330,Mubi,NG,2022-03-23 21:59:20,10.2676,13.2644,80.73,18,98,4.7
331,Shieli,KZ,2022-03-23 21:59:21,44.1667,66.75,36.14,57,100,6.22
332,Maxixe,MZ,2022-03-23 21:59:21,-23.8597,35.3472,72.5,89,0,3.71
333,Jiexiu,CN,2022-03-23 21:59:21,37.0244,111.9125,50.67,49,95,1.45
334,Sinnamary,GF,2022-03-23 21:59:22,5.3833,-52.95,77.05,89,100,10.74
335,Kyshtovka,RU,2022-03-23 21:59:22,56.555,76.6271,24.33,93,100,10.18
336,Iqaluit,CA,2022-03-23 21:59:22,63.7506,-68.5145,2.93,78,100,2.3
337,Laguna,US,2022-03-23 21:59:23,38.421,-121.4238,85.17,41,0,6.91
338,Sur,OM,2022-03-23 21:59:23,22.5667,59.5289,79.54,42,0,6.73
339,Lanzhou,CN,2022-03-23 21:59:24,36.0564,103.7922,52.29,45,100,1.92
340,Gweta,BW,2022-03-23 21:59:24,-20.1833,25.2333,73.49,58,56,7.72
341,Lasa,IT,2022-03-23 21:59:24,46.6166,10.7002,43.02,62,1,0.65
342,Neiafu,TO,2022-03-23 21:59:25,-18.65,-173.9833,79.48,89,75,4.61
343,Praia,CV,2022-03-23 21:59:25,14.9215,-23.5087,70.34,73,20,21.85
344,Churu,IN,2022-03-23 21:59:26,28.3,74.95,76.41,23,0,10.0
345,Maple Creek,CA,2022-03-23 21:59:26,49.9168,-109.4848,69.85,24,15,16.11
346,Stony Mountain,CA,2022-03-23 21:59:26,50.0864,-97.2196,38.12,75,40,9.22
347,Marsh Harbour,BS,2022-03-23 21:59:27,26.5412,-77.0636,76.75,77,17,18.84
348,Jieshi,CN,2022-03-23 21:59:27,22.8134,115.8257,59.95,89,100,14.76
349,Colac,AU,2022-03-23 21:59:28,-38.3333,143.5833,55.83,70,91,0.89
350,Atbasar,KZ,2022-03-23 21:59:28,51.8,68.3333,21.72,96,100,15.84
351,Constitucion,CL,2022-03-23 21:59:29,-35.3333,-72.4167,58.96,60,9,16.55
352,Las Vegas,US,2022-03-23 21:59:29,36.175,-115.1372,76.26,13,0,1.01
353,San Patricio,US,2022-03-23 21:59:30,28.017,-97.5169,75.29,21,0,6.49
354,Hofn,IS,2022-03-23 21:59:30,64.2539,-15.2082,36.12,79,100,1.16
355,Aswan,EG,2022-03-23 21:59:30,24.0934,32.907,60.1,26,0,9.22
356,Lufilufi,WS,2022-03-23 21:59:31,-13.8745,-171.5986,87.58,76,97,8.08
357,Kenai,US,2022-03-23 21:59:31,60.5544,-151.2583,39.02,88,100,7.43
358,Jamame,SO,2022-03-23 21:59:32,0.0722,42.7506,79.38,90,33,9.8
359,Quelimane,MZ,2022-03-23 21:59:32,-17.8786,36.8883,76.95,88,20,0.0
360,Lyngdal,NO,2022-03-23 21:59:33,58.1376,7.07,40.89,77,76,7.58
361,Oregon,US,2022-03-23 21:59:33,44.0001,-120.5014,60.57,38,96,18.3
362,Burnie,AU,2022-03-23 21:59:33,-41.0667,145.9167,56.95,77,62,8.23
363,Lyubytino,RU,2022-03-23 21:59:34,58.8122,33.3922,25.83,99,29,0.56
364,Nichinan,JP,2022-03-23 21:59:34,31.6,131.3667,40.68,86,39,3.27
365,Katobu,ID,2022-03-23 21:59:34,-4.9408,122.5276,74.21,94,87,2.39
366,Tukrah,LY,2022-03-23 22:00:35,32.5341,20.5791,50.61,63,4,9.95
367,Kazanka,UA,2022-03-23 22:00:35,47.8462,32.8218,40.75,49,0,4.25
368,Nelson Bay,AU,2022-03-23 22:00:37,-32.7167,152.15,68.0,94,100,3.0
369,Najran,SA,2022-03-23 22:00:37,17.4924,44.1277,75.97,44,77,5.35
370,Senanga,ZM,2022-03-23 22:00:38,-16.1167,23.2667,69.3,79,95,4.83
371,Alice Springs,AU,2022-03-23 22:00:38,-23.7,133.8833,69.22,32,52,0.0
372,Irondequoit,US,2022-03-23 22:00:39,43.2134,-77.5797,45.88,81,100,13.8
373,Asau,RO,2022-03-23 22:00:40,46.4333,26.4,43.95,49,0,5.75
374,Tilichiki,RU,2022-03-23 22:00:43,60.4667,166.1,17.98,93,98,1.45
375,Comodoro Rivadavia,AR,2022-03-23 22:00:43,-45.8667,-67.5,56.28,39,82,10.45
376,Eenhana,NA,2022-03-23 22:00:44,-17.4667,16.3333,70.12,77,100,7.27
377,Imbituba,BR,2022-03-23 22:00:44,-28.24,-48.6703,73.81,86,100,16.13
378,Paso De Los Toros,UY,2022-03-23 22:00:45,-32.8167,-56.5167,72.36,88,100,7.36
379,Manali,IN,2022-03-23 21:59:15,13.1667,80.2667,84.29,89,61,6.69
380,Miquelon,PM,2022-03-23 22:00:45,47.0975,-56.3814,35.33,76,52,21.0
381,Kindersley,CA,2022-03-23 22:00:35,51.4668,-109.1682,56.35,57,12,11.88
382,Petropavlovsk-Kamchatskiy,RU,2022-03-23 22:00:46,53.0452,158.6483,25.39,68,75,4.47
383,Itoman,JP,2022-03-23 22:00:46,26.1247,127.6694,62.62,72,75,10.36
384,Devils Lake,US,2022-03-23 22:00:47,48.1128,-98.8651,41.11,78,8,10.0
385,Tangua,BR,2022-03-23 22:00:48,-22.7303,-42.7142,70.43,80,17,5.95
386,Feijo,BR,2022-03-23 22:00:48,-8.1642,-70.3536,80.08,87,85,1.3
387,Yulara,AU,2022-03-23 22:00:49,-25.2406,130.9889,69.04,53,12,15.57
388,Mouila,GA,2022-03-23 22:00:49,-1.8685,11.0559,72.77,97,97,1.81
389,East London,ZA,2022-03-23 22:00:33,-33.0153,27.9116,72.32,74,89,7.05
390,Puerto Del Rosario,ES,2022-03-23 22:00:50,28.5004,-13.8627,62.35,63,20,10.36
391,Davidson,US,2022-03-23 21:56:32,36.1501,-86.7833,56.39,67,100,12.66
392,Carlentini,IT,2022-03-23 22:00:51,37.2696,15.0126,50.79,74,11,4.23
393,Wasilla,US,2022-03-23 22:00:51,61.5814,-149.4394,41.07,50,75,21.85
394,Fortuna,US,2022-03-23 22:00:51,40.5982,-124.1573,63.93,75,0,3.44
395,Mega,ET,2022-03-23 22:00:52,4.05,38.3,64.58,62,36,2.55
396,Haverfordwest,GB,2022-03-23 22:00:53,51.8017,-4.9691,46.54,78,8,4.09
397,Port Hardy,CA,2022-03-23 21:59:35,50.6996,-127.4199,46.58,76,75,2.3
398,La Palma,US,2022-03-23 21:58:08,33.8464,-118.0467,91.87,28,0,10.29
399,Alexander City,US,2022-03-23 22:00:54,32.944,-85.9539,73.18,40,40,13.8
400,Nuuk,GL,2022-03-23 21:58:03,64.1835,-51.7216,-0.65,98,17,8.34
401,Atar,MR,2022-03-23 22:00:54,20.5169,-13.0499,76.12,17,0,8.43
402,Santa Barbara,US,2022-03-23 22:00:55,34.7333,-120.0343,82.35,23,0,11.5
403,Birao,CF,2022-03-23 22:00:55,10.2849,22.7882,81.36,9,100,4.5
404,Alto Araguaia,BR,2022-03-23 22:00:56,-17.3147,-53.2153,75.4,77,91,5.1
405,Eureka,US,2022-03-23 21:59:49,40.8021,-124.1637,73.74,76,87,8.57
406,Ankazoabo,MG,2022-03-23 22:00:56,-22.2833,44.5167,72.01,88,8,2.42
407,Weyburn,CA,2022-03-23 22:00:57,49.6668,-103.8511,47.16,49,33,10.2
408,Hualmay,PE,2022-03-23 22:00:57,-11.0964,-77.6139,72.72,76,54,10.0
409,Lokosovo,RU,2022-03-23 22:00:58,61.1333,74.8167,16.38,97,100,2.75
410,Luba,GQ,2022-03-23 22:01:58,3.4568,8.5547,82.15,83,94,4.03
411,Ranfurly,NZ,2022-03-23 22:01:59,-45.1333,170.1,65.1,72,99,2.59
412,Nizhniy Baskunchak,RU,2022-03-23 22:01:59,48.2198,46.8311,34.86,59,0,6.89
413,Volchikha,RU,2022-03-23 22:02:00,52.0333,80.3833,21.52,94,100,15.77
414,Shiyan,CN,2022-03-23 22:00:21,32.6475,110.7781,47.05,96,30,2.68
415,Faya,SA,2022-03-23 22:02:00,18.3851,42.4509,61.47,63,3,4.18
416,Pangnirtung,CA,2022-03-23 22:02:01,66.1451,-65.7125,-2.2,71,100,3.44
417,Tan An,VN,2022-03-23 22:02:01,10.5333,106.4167,80.62,88,44,4.47
418,Urumqi,CN,2022-03-23 22:02:02,43.801,87.6005,25.75,86,40,4.47
419,Hokitika,NZ,2022-03-23 22:02:02,-42.7167,170.9667,66.81,76,39,3.49
420,Noshiro,JP,2022-03-23 22:02:02,40.2039,140.0242,37.2,78,95,3.91
421,The Valley,AI,2022-03-23 22:02:03,18.217,-63.0578,78.82,71,0,17.78
422,Storforshei,NO,2022-03-23 22:02:03,66.4043,14.5233,42.58,86,75,8.05
423,Itaituba,BR,2022-03-23 22:02:04,-4.2761,-55.9836,76.24,97,72,2.24
424,San Quintin,MX,2022-03-23 22:02:04,30.4833,-115.95,72.66,41,0,12.37
425,Margate,GB,2022-03-23 22:01:26,51.3813,1.3862,50.7,67,0,3.71
426,Vila Velha,BR,2022-03-23 22:01:18,-20.3297,-40.2925,77.95,77,98,5.01
427,Kahului,US,2022-03-23 21:58:57,20.8947,-156.47,75.97,89,74,13.06
428,Port Blair,IN,2022-03-23 22:00:13,11.6667,92.75,79.43,83,77,1.9
429,Guerrero Negro,MX,2022-03-23 22:02:05,27.9769,-114.0611,80.6,26,0,15.26
430,Lianran,CN,2022-03-23 22:02:06,24.9227,102.485,56.16,97,100,2.35
431,Deputatskiy,RU,2022-03-23 22:02:06,69.3,139.9,-1.16,96,100,1.9
432,Ambanja,MG,2022-03-23 22:02:07,-13.6833,48.45,75.7,93,22,3.31
433,Lebanon,US,2022-03-23 22:02:07,36.2081,-86.2911,59.22,59,100,23.02
434,Namibe,AO,2022-03-23 22:02:07,-15.1961,12.1522,75.27,83,97,5.99
435,Meadow Lake,US,2022-03-23 22:02:08,34.8014,-106.5436,51.96,36,21,21.0
436,Kifri,IQ,2022-03-23 22:02:08,34.6959,44.9661,56.37,55,19,18.72
437,Nishihara,JP,2022-03-23 22:02:09,26.1842,127.7558,61.88,72,75,10.36
438,Saint-Georges,GD,2022-03-23 21:59:16,12.0564,-61.7485,82.08,69,20,16.11
439,Ostersund,SE,2022-03-23 22:02:09,63.1792,14.6357,43.25,56,100,11.5
440,Xalpatlahuac,MX,2022-03-23 22:02:10,17.4667,-98.6167,82.18,20,1,10.36
441,Cabinda,AO,2022-03-23 22:02:10,-5.55,12.2,79.7,92,46,5.37
442,Abha,SA,2022-03-23 22:02:11,18.2164,42.5053,61.56,65,5,3.62
443,Manicore,BR,2022-03-23 22:02:11,-5.8092,-61.3003,77.5,91,100,1.92
444,Kawalu,ID,2022-03-23 22:02:11,-7.3817,108.2082,71.96,95,98,0.67
445,Limbang,MY,2022-03-23 22:02:12,4.75,115.0,77.11,97,79,1.41
446,Chaman,PK,2022-03-23 22:02:12,30.9236,66.4512,62.91,27,0,1.03
447,Bandarbeyla,SO,2022-03-23 22:02:13,9.4942,50.8122,76.08,81,18,1.48
448,Coahuayana,MX,2022-03-23 22:02:13,18.7333,-103.6833,86.81,34,2,7.07
449,Salalah,OM,2022-03-23 22:02:14,17.0151,54.0924,73.78,53,6,2.46
450,Baracoa,CU,2022-03-23 22:02:14,20.3467,-74.4958,80.65,67,11,8.48
451,Sitka,US,2022-03-23 22:02:15,57.0531,-135.33,39.09,81,100,12.66
452,Plettenberg Bay,ZA,2022-03-23 22:02:15,-34.0527,23.3716,68.43,82,93,5.68
453,Novo Aripuana,BR,2022-03-23 22:02:15,-5.1206,-60.3797,77.52,96,100,0.83
454,Lagoa,PT,2022-03-23 22:02:16,39.05,-27.9833,60.3,68,100,8.37
455,Caravelas,BR,2022-03-23 22:02:16,-17.7125,-39.2481,75.33,88,100,7.34
456,Nalut,LY,2022-03-23 22:02:17,30.3333,10.85,53.44,35,2,15.32
457,Boende,CD,2022-03-23 22:03:17,-0.2167,20.8667,74.16,75,21,2.19
458,Koslan,RU,2022-03-23 22:03:18,63.4564,48.8989,18.59,95,85,3.29
459,Ugoofaaru,MV,2022-03-23 22:03:18,5.6667,73.0,82.53,65,8,12.21
460,Conde,BR,2022-03-23 22:03:19,-7.2597,-34.9075,78.73,80,76,9.93
461,Kiunga,PG,2022-03-23 22:03:19,-6.1219,141.2906,74.86,95,97,3.67
462,Port Macquarie,AU,2022-03-23 22:01:52,-31.4333,152.9167,69.89,94,75,4.61
463,Nagua,DO,2022-03-23 22:03:20,19.3832,-69.8474,78.69,73,13,13.11
464,Krasnoyarskiy,RU,2022-03-23 22:03:20,51.965,59.8967,22.71,94,21,13.29
465,Nanuque,BR,2022-03-23 22:03:21,-17.8392,-40.3539,71.83,97,100,10.27
466,Pasighat,IN,2022-03-23 22:03:21,28.0667,95.3333,70.41,69,81,5.3
467,Avera,US,2022-03-23 22:03:22,33.194,-82.5271,75.25,87,100,12.95
468,Bemidji,US,2022-03-23 22:03:22,47.4736,-94.8803,37.89,78,100,14.97
469,Kiama,AU,2022-03-23 22:00:11,-34.6833,150.8667,66.38,86,100,1.01
470,Kazuno,JP,2022-03-23 22:03:23,40.1836,140.7872,34.68,83,99,1.5
471,Flin Flon,CA,2022-03-23 22:03:23,54.7682,-101.865,38.75,94,100,9.78
472,Andenes,NO,2022-03-23 22:02:19,69.3143,16.1194,35.58,69,75,16.11
473,Anisoc,GQ,2022-03-23 22:03:24,1.8658,10.7689,72.36,97,70,1.77
474,Martapura,ID,2022-03-23 22:03:24,-3.4167,114.85,75.29,100,99,2.3
475,San Policarpo,PH,2022-03-23 22:03:25,12.1791,125.5072,79.63,82,3,8.19
476,Almeirim,BR,2022-03-23 22:03:25,-1.5233,-52.5817,77.32,93,37,3.58
477,Aljezur,PT,2022-03-23 22:03:26,37.3191,-8.8033,53.49,94,100,8.84
478,Itupiranga,BR,2022-03-23 22:03:26,-5.1347,-49.3267,82.72,95,90,3.0
479,San Jose,US,2022-03-23 22:00:30,37.3394,-121.895,84.49,50,0,12.66
480,Timizart,DZ,2022-03-23 22:03:27,36.8,4.2667,50.86,87,100,7.49
481,Weihe,CN,2022-03-23 22:03:27,32.9952,105.3247,46.0,99,100,5.03
482,Bouar,CF,2022-03-23 22:03:28,5.934,15.596,72.05,32,9,2.59
483,Isagarh,IN,2022-03-23 22:03:28,24.8333,77.8833,78.28,18,4,3.27
484,Santiago Del Estero,AR,2022-03-23 22:01:01,-27.7951,-64.2615,81.57,67,49,6.29
485,Yenagoa,NG,2022-03-23 22:03:29,4.9247,6.2642,79.88,85,100,3.4
486,Havoysund,NO,2022-03-23 22:03:29,70.9963,24.6622,30.43,60,100,15.7
487,Tubuala,PA,2022-03-23 22:03:30,9.5167,-79.0333,79.99,78,21,9.57
488,Rock Sound,BS,2022-03-23 22:03:30,24.9,-76.2,76.6,78,0,14.79
489,Beringovskiy,RU,2022-03-23 22:03:31,63.05,179.3167,16.79,91,100,3.29
490,Platteville,US,2022-03-23 22:03:31,42.7342,-90.4785,41.56,95,100,13.71
491,Djibo,BF,2022-03-23 22:03:32,14.1022,-1.6306,86.83,10,26,8.34
492,Wajir,KE,2022-03-23 22:03:32,1.7471,40.0573,82.44,60,5,19.17
493,Ossora,RU,2022-03-23 22:03:33,59.2353,163.0719,18.41,85,100,3.24
494,Mana,GF,2022-03-23 22:03:33,5.6592,-53.7767,76.39,91,100,9.35
495,Cayenne,GF,2022-03-23 22:00:10,4.9333,-52.3333,80.1,1,75,9.22
496,Daru,PG,2022-03-23 22:03:34,-9.0763,143.2092,77.52,89,87,5.41
497,Merauke,ID,2022-03-23 22:03:34,-8.4667,140.3333,78.33,87,96,6.89
498,Komsomolskiy,UZ,2022-03-23 22:03:35,40.4272,71.7189,40.55,81,100,4.81
499,Aguada De Cima,PT,2022-03-23 22:03:35,40.5229,-8.427,59.58,87,96,3.44
500,Goundam,ML,2022-03-23 22:03:35,16.4145,-3.6708,82.89,9,9,9.78
501,Bubaque,GW,2022-03-23 22:04:36,11.2833,-15.8333,74.73,73,47,12.21
502,Marawi,PH,2022-03-23 22:04:36,7.9986,124.2928,66.06,93,91,2.17
503,Luderitz,NA,2022-03-23 22:04:37,-26.6481,15.1594,64.04,88,1,10.27
504,La Union,PE,2022-03-23 22:04:37,-5.4,-80.75,87.48,40,59,20.38
505,Liyang,CN,2022-03-23 22:04:38,29.7057,118.2862,44.56,94,0,2.44
506,Alpine,US,2022-03-23 22:04:38,32.835,-116.7664,85.55,14,0,11.5
507,Kintampo,GH,2022-03-23 22:04:38,8.0563,-1.7306,84.79,46,70,5.73
508,Barra Do Garcas,BR,2022-03-23 22:04:39,-15.89,-52.2567,76.51,84,62,3.87
509,Karatuzskoye,RU,2022-03-23 22:04:39,53.6072,92.8667,7.05,95,48,4.59
510,Yuncheng,CN,2022-03-23 22:04:39,35.0231,110.9928,51.66,66,80,6.24
511,Belyy Yar,RU,2022-03-23 22:04:40,53.6039,91.3903,22.89,65,0,8.95
512,Am Timan,TD,2022-03-23 22:04:40,11.0297,20.2827,87.17,22,100,5.86
513,Sioux Lookout,CA,2022-03-23 22:04:40,50.1001,-91.917,33.87,86,75,5.75
514,Sesheke,ZM,2022-03-23 22:04:41,-17.4759,24.2968,64.63,86,17,5.01
515,Ruteng,ID,2022-03-23 22:04:41,-8.6136,120.4721,62.96,91,100,0.36
516,Seeboden,AT,2022-03-23 22:04:41,46.8219,13.495,47.62,66,0,4.63
517,Cockburn Town,TC,2022-03-23 22:04:42,21.4612,-71.1419,78.13,72,1,21.65
518,Okato,NZ,2022-03-23 22:04:42,-39.2,173.8833,64.51,90,100,13.15
519,Bratsk,RU,2022-03-23 22:04:43,56.1325,101.6142,18.09,96,100,4.0
520,Novyy Buyan,RU,2022-03-23 22:04:43,53.6861,50.0469,30.36,93,100,5.82
521,Rafai,CF,2022-03-23 22:04:44,4.95,23.9167,72.81,73,66,4.45
522,Toamasina,MG,2022-03-23 22:04:44,-18.1667,49.3833,75.2,89,82,9.69
523,Aksu,CN,2022-03-23 22:04:44,41.1231,80.2644,48.94,51,88,4.32
524,Pontianak,ID,2022-03-23 22:02:40,-0.0333,109.3333,75.18,94,94,0.0
525,Altay,CN,2022-03-23 22:04:45,47.8667,88.1167,13.1,68,97,5.21
526,Trairi,BR,2022-03-23 22:04:45,-3.2778,-39.2689,74.68,85,100,3.04
527,Sao Geraldo Do Araguaia,BR,2022-03-23 22:04:46,-6.4006,-48.555,75.33,96,99,3.67
528,Dunedin,NZ,2022-03-23 22:01:23,-45.8742,170.5036,63.81,75,83,15.01
529,Axim,GH,2022-03-23 22:04:46,4.8699,-2.2405,80.17,86,100,4.9
530,Aklavik,CA,2022-03-23 22:04:46,68.2191,-135.0107,-8.27,91,100,16.75
531,Waipawa,NZ,2022-03-23 22:04:47,-41.4122,175.5153,60.19,98,100,6.46
532,Sakaiminato,JP,2022-03-23 22:04:47,35.55,133.2333,40.93,81,46,10.6
533,Gazli,UZ,2022-03-23 22:04:48,40.1333,63.45,43.03,57,70,2.98
534,Capoterra,IT,2022-03-23 22:04:48,39.1763,8.9718,50.54,70,0,4.61
535,Eruwa,NG,2022-03-23 22:04:48,7.5333,3.4167,81.25,75,100,6.53
536,Timaru,NZ,2022-03-23 22:00:41,-44.4,171.25,67.06,95,52,3.0
537,Surovikino,RU,2022-03-23 22:04:49,48.6078,42.8486,34.32,56,0,4.9
538,Rancho Palos Verdes,US,2022-03-23 22:04:49,33.7445,-118.387,87.94,55,0,10.36
539,Cicevac,RS,2022-03-23 22:04:50,43.7188,21.4408,44.96,61,0,0.67
540,Adrar,MR,2022-03-23 22:04:50,20.5022,-10.0711,78.33,12,0,10.69
541,Sakakah,SA,2022-03-23 22:04:51,29.9697,40.2064,52.54,38,0,9.89
542,Bandundu,CD,2022-03-23 22:04:51,-3.3167,17.3667,73.87,77,21,3.13
543,Lorengau,PG,2022-03-23 22:04:52,-2.0226,147.2712,83.01,75,100,6.35
544,Dvinskoy,RU,2022-03-23 22:04:53,62.1535,45.1175,32.31,96,100,5.7
545,Charters Towers,AU,2022-03-23 22:04:53,-20.1,146.2667,73.24,72,1,7.52
546,Bulungu,CD,2022-03-23 22:04:54,-4.55,18.6,72.43,83,36,1.23
547,Oneonta,US,2022-03-23 22:04:54,42.4529,-75.0638,44.65,52,100,6.33
548,Iralaya,HN,2022-03-23 22:04:55,15.0,-83.2333,81.48,66,55,11.81
549,Calabozo,VE,2022-03-23 22:05:55,8.9242,-67.4293,95.65,22,10,7.81
550,Sarangarh,IN,2022-03-23 22:05:56,21.6,83.0833,74.55,16,78,4.43
551,Dukat,RU,2022-03-23 22:05:56,62.55,155.55,9.41,93,100,4.03
552,Rio Grande,BR,2022-03-23 22:05:56,-32.035,-52.0986,73.94,75,100,18.34
553,San Jeronimo,PE,2022-03-23 22:05:57,-11.9472,-75.2829,61.92,60,96,2.73
554,Tateyama,JP,2022-03-23 22:05:57,34.9833,139.8667,44.1,85,80,14.03
555,Camacha,PT,2022-03-23 22:05:57,33.0833,-16.3333,56.62,67,40,20.71
556,North Bend,US,2022-03-23 22:05:58,43.4065,-124.2243,64.24,79,100,12.66
557,Meiganga,CM,2022-03-23 22:05:58,6.5167,14.3,74.05,21,92,2.77
558,Ust-Nera,RU,2022-03-23 22:05:59,64.5667,143.2,3.69,98,98,3.76
559,San Alberto,CO,2022-03-23 22:05:59,7.7611,-73.3922,91.31,54,24,3.96
560,Shache,CN,2022-03-23 22:05:59,38.4167,77.2406,49.71,32,98,10.38
